_key,apiVersion,status,monthly/IND/2000-01,monthly/IND/2000-02,monthly/IND/2000-03,monthly/IND/2000-04,monthly/IND/2000-05,monthly/IND/2000-06,monthly/IND/2000-07,monthly/IND/2000-08,monthly/IND/2000-09,monthly/IND/2000-10,monthly/IND/2000-11,monthly/IND/2000-12,monthly/IND/2001-01,monthly/IND/2001-02,monthly/IND/2001-03,monthly/IND/2001-04,monthly/IND/2001-05,monthly/IND/2001-06,monthly/IND/2001-07,monthly/IND/2001-08,monthly/IND/2001-09,monthly/IND/2001-10,monthly/IND/2001-11,monthly/IND/2001-12,monthly/IND/2002-01,monthly/IND/2002-02,monthly/IND/2002-03,monthly/IND/2002-04,monthly/IND/2002-05,monthly/IND/2002-06,monthly/IND/2002-07,monthly/IND/2002-08,monthly/IND/2002-09,monthly/IND/2002-10,monthly/IND/2002-11,monthly/IND/2002-12,monthly/IND/2003-01,monthly/IND/2003-02,monthly/IND/2003-03,monthly/IND/2003-04,monthly/IND/2003-05,monthly/IND/2003-06,monthly/IND/2003-07,monthly/IND/2003-08,monthly/IND/2003-09,monthly/IND/2003-10,monthly/IND/2003-11,monthly/IND/2003-12,monthly/IND/2004-01,monthly/IND/2004-02,monthly/IND/2004-03,monthly/IND/2004-04,monthly/IND/2004-05,monthly/IND/2004-06,monthly/IND/2004-07,monthly/IND/2004-08,monthly/IND/2004-09,monthly/IND/2004-10,monthly/IND/2004-11,monthly/IND/2004-12,monthly/IND/2005-01,monthly/IND/2005-02,monthly/IND/2005-03,monthly/IND/2005-04,monthly/IND/2005-05,monthly/IND/2005-06,monthly/IND/2005-07,monthly/IND/2005-08,monthly/IND/2005-09,monthly/IND/2005-10,monthly/IND/2005-11,monthly/IND/2005-12,monthly/IND/2006-01,monthly/IND/2006-02,monthly/IND/2006-03,monthly/IND/2006-04,monthly/IND/2006-05,monthly/IND/2006-06,monthly/IND/2006-07,monthly/IND/2006-08,monthly/IND/2006-09,monthly/IND/2006-10,monthly/IND/2006-11,monthly/IND/2006-12,monthly/IND/2007-01,monthly/IND/2007-02,monthly/IND/2007-03,monthly/IND/2007-04,monthly/IND/2007-05,monthly/IND/2007-06,monthly/IND/2007-07,monthly/IND/2007-08,monthly/IND/2007-09,monthly/IND/2007-10,monthly/IND/2007-11,monthly/IND/2007-12,monthly/IND/2008-01,monthly/IND/2008-02,monthly/IND/2008-03,monthly/IND/2008-04,monthly/IND/2008-05,monthly/IND/2008-06,monthly/IND/2008-07,monthly/IND/2008-08,monthly/IND/2008-09,monthly/IND/2008-10,monthly/IND/2008-11,monthly/IND/2008-12,monthly/IND/2009-01,monthly/IND/2009-02,monthly/IND/2009-03,monthly/IND/2009-04,monthly/IND/2009-05,monthly/IND/2009-06,monthly/IND/2009-07,monthly/IND/2009-08,monthly/IND/2009-09,monthly/IND/2009-10,monthly/IND/2009-11,monthly/IND/2009-12,monthly/IND/2010-01,monthly/IND/2010-02,monthly/IND/2010-03,monthly/IND/2010-04,monthly/IND/2010-05,monthly/IND/2010-06,monthly/IND/2010-07,monthly/IND/2010-08,monthly/IND/2010-09,monthly/IND/2010-10,monthly/IND/2010-11,monthly/IND/2010-12,monthly/IND/2011-01,monthly/IND/2011-02,monthly/IND/2011-03,monthly/IND/2011-04,monthly/IND/2011-05,monthly/IND/2011-06,monthly/IND/2011-07,monthly/IND/2011-08,monthly/IND/2011-09,monthly/IND/2011-10,monthly/IND/2011-11,monthly/IND/2011-12,monthly/IND/2012-01,monthly/IND/2012-02,monthly/IND/2012-03,monthly/IND/2012-04,monthly/IND/2012-05,monthly/IND/2012-06,monthly/IND/2012-07,monthly/IND/2012-08,monthly/IND/2012-09,monthly/IND/2012-10,monthly/IND/2012-11,monthly/IND/2012-12,monthly/IND/2013-01,monthly/IND/2013-02,monthly/IND/2013-03,monthly/IND/2013-04,monthly/IND/2013-05,monthly/IND/2013-06,monthly/IND/2013-07,monthly/IND/2013-08,monthly/IND/2013-09,monthly/IND/2013-10,monthly/IND/2013-11,monthly/IND/2013-12,monthly/IND/2014-01,monthly/IND/2014-02,monthly/IND/2014-03,monthly/IND/2014-04,monthly/IND/2014-05,monthly/IND/2014-06,monthly/IND/2014-07,monthly/IND/2014-08,monthly/IND/2014-09,monthly/IND/2014-10,monthly/IND/2014-11,monthly/IND/2014-12,monthly/IND/2015-01,monthly/IND/2015-02,monthly/IND/2015-03,monthly/IND/2015-04,monthly/IND/2015-05,monthly/IND/2015-06,monthly/IND/2015-07,monthly/IND/2015-08,monthly/IND/2015-09,monthly/IND/2015-10,monthly/IND/2015-11,monthly/IND/2015-12,monthly/IND/2016-01,monthly/IND/2016-02,monthly/IND/2016-03,monthly/IND/2016-04,monthly/IND/2016-05,monthly/IND/2016-06,monthly/IND/2016-07,monthly/IND/2016-08,monthly/IND/2016-09,monthly/IND/2016-10,monthly/IND/2016-11,monthly/IND/2016-12,monthly/IND/2017-01,monthly/IND/2017-02,monthly/IND/2017-03,monthly/IND/2017-04,monthly/IND/2017-05,monthly/IND/2017-06,monthly/IND/2017-07,monthly/IND/2017-08,monthly/IND/2017-09,monthly/IND/2017-10,monthly/IND/2017-11,monthly/IND/2017-12,monthly/IND/2018-01,monthly/IND/2018-02,monthly/IND/2018-03,monthly/IND/2018-04,monthly/IND/2018-05,monthly/IND/2018-06,monthly/IND/2018-07,monthly/IND/2018-08,monthly/IND/2018-09,monthly/IND/2018-10,monthly/IND/2018-11,monthly/IND/2018-12,monthly/IND/2019-01,monthly/IND/2019-02,monthly/IND/2019-03,monthly/IND/2019-04,monthly/IND/2019-05,monthly/IND/2019-06,monthly/IND/2019-07,monthly/IND/2019-08,monthly/IND/2019-09,monthly/IND/2019-10,monthly/IND/2019-11,monthly/IND/2019-12,monthly/IND/2020-01,monthly/IND/2020-02,monthly/IND/2020-03,monthly/IND/2020-04,monthly/IND/2020-05,monthly/IND/2020-06,monthly/IND/2020-07,monthly/IND/2020-08,monthly/IND/2020-09,monthly/IND/2020-10,monthly/IND/2020-11,monthly/IND/2020-12,monthly/IND/2021-01,monthly/IND/2021-02,monthly/IND/2021-03,monthly/IND/2021-04,monthly/IND/2021-05,monthly/IND/2021-06,monthly/IND/2021-07,monthly/IND/2021-08,monthly/IND/2021-09,monthly/IND/2021-10,monthly/IND/2021-11,monthly/IND/2021-12,monthly/IND/2022-01,monthly/IND/2022-02,monthly/IND/2022-03,monthly/IND/2022-04,monthly/IND/2022-05,monthly/IND/2022-06,monthly/IND/2022-07,monthly/IND/2022-08,monthly/IND/2022-09,monthly/IND/2022-10,monthly/IND/2022-11,monthly/IND/2022-12,monthly/IND/2023-01,monthly/IND/2023-02,monthly/IND/2023-03,monthly/IND/2023-04,monthly/IND/2023-05,monthly/IND/2023-06,monthly/IND/2023-07,monthly/IND/2023-08,monthly/IND/2023-09,monthly/IND/2023-10,monthly/IND/2023-11,monthly/IND/2023-12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data,,,10.38,17.44,12.11,33.27,72.38,165.45,289.76,239.27,138.48,54.04,15.82,9.29,9.26,5.97,14.59,33.84,70.65,186.96,267.04,223.41,109.33,89.93,19.63,7.27,12.28,12.31,12.66,28.29,50.31,150.44,172.14,254.4,133.7,70.7,24.65,7.33,8.97,23.63,17.21,27.54,30.38,144.87,304.78,221.49,162.87,93.52,16.74,9.99,15.1,5.87,9.66,33.79,58.72,150.75,233.81,261.82,140.54,103.55,18.41,6.23,15.8,13.3,24.76,30.49,44.9,129.88,290.5,213.31,219.17,93.7,21.59,9.5,6.62,6.7,33.13,35.01,72.95,140.46,308.41,268.05,188.12,80.64,30.66,6.04,3.34,27.82,17.89,32.48,47.64,156.99,283.68,257.34,211.4,56.96,21.97,8.55,12.52,11.86,18.94,31.13,49.13,209.92,262.98,291.33,175.06,63.34,27.92,9.87,6.67,7.3,12.25,18.06,57.93,100.1,286.95,216.77,164.14,74.36,49.14,11.86,7.61,9.15,11.78,32.53,55.64,140.68,300.51,294.12,220.35,89.97,50.2,16.27,5.08,18.92,11.49,31.01,48,179.7,274.04,294.78,203.99,49.73,19.51,9.19,20.02,5.19,8.62,38.41,33.3,107.16,267.99,276.3,217.36,61.47,24.99,9.94,7.64,21.52,13.57,27.81,50.3,219.56,341.37,254.29,161.49,108.31,22.04,7.42,15.99,20.28,20.3,21.65,60.17,113.94,277.2,232.38,205.14,74.82,16.51,9.23,16.15,11.93,31.33,50.32,51.51,179.11,272.76,255.16,157.53,50.84,38.57,11.11,9.08,9.5,21.83,23.13,66.88,153.51,336.4,255.37,167.44,60.01,12.98,11.77,13.01,6.7,19.44,38.23,51.16,158.6,318.06,254.53,174.16,89.54,22.95,10.94,3.91,6.71,11.33,34.14,54.96,154.08,305.56,231.88,153.54,49.64,18.63,10.41,11.87,16.65,12.35,27.55,48.84,125.65,324.77,312.33,268.86,114.41,26.08,11.98,23.32,11.21,24.48,41.88,57.9,171.83,269.07,301.65,196.88,92.36,25.13,11.78,14.73,5.51,16.23,25.8,68.29,161.93,309.77,221.73,220.11,103.65,48.66,14.86,30.52,14.03,7.24,28.79,63.58,145.61,365.06,279.6,199.78,103.9,16.66,17.88,9.23,5.58,27.18,27.5,55.76,149.94,353.94,181.98,224.1,72.5,36.83,16.89
